application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20250123_00000000,2025-01-23 09:47:51,cust_1689064,DEHE,auto_loan,10034,24,780,low,approved,10034,branch,true,233
app_20250123_00000001,2025-01-23 00:05:52,cust_4067815,FRID,cash_loan,26915,24,502,medium,rejected,0,mobile_app,true,51
app_20250123_00000002,2025-01-23 22:58:39,cust_9376979,GRRE,business_loan,11759,60,623,medium,approved,11759,branch,false,167
app_20250123_00000003,2025-01-23 02:20:30,cust_8892054,DEHE,auto_loan,55074,48,577,medium,rejected,0,mobile,true,75
app_20250123_00000004,2025-01-23 23:35:36,cust_4892450,UKLO,personal_loan,6822,30,574,medium,rejected,0,partner,true,178
app_20250123_00000005,2025-01-23 07:14:59,cust_5208850,GRRE,credit_card,43603,12,495,high,rejected,0,call_center,true,53
app_20250123_00000006,2025-01-23 12:13:35,cust_1939782,AUTR,business_loan,27383,60,551,medium,rejected,0,mobile,true,168
app_20250123_00000007,2025-01-23 23:37:29,cust_6345981,SESV,auto_loan,39908,36,725,low,approved,39908,call_center,true,651
app_20250123_00000008,2025-01-23 06:54:24,cust_1188100,ATVI,personal_loan,6581,42,692,medium,approved,6581,branch,false,696
app_20250123_00000009,2025-01-23 07:46:50,cust_9296563,CHBE,personal_loan,37711,42,665,medium,approved,37711,online_banking,true,505
app_20250123_00000010,2025-01-23 03:59:52,cust_4694666,ITMI,mortgage,261821,300,603,medium,approved,261821,web,true,758
app_20250123_00000011,2025-01-23 18:24:04,cust_8534216,NLAM,credit_card,39303,36,531,medium,rejected,0,partner,false,47
app_20250123_00000012,2025-01-23 00:53:12,cust_2883297,PORP,business_loan,32595,36,503,medium,approved,32595,mobile_app,true,217
app_20250123_00000013,2025-01-23 03:20:52,cust_3240626,ESMA,credit_card,32554,42,760,low,approved,32554,branch,false,259
app_20250123_00000014,2025-01-23 06:46:00,cust_5326276,AUTR,mortgage,450001,360,764,low,approved,450001,online_banking,false,812
app_20250123_00000015,2025-01-23 13:22:42,cust_7905719,BENL,auto_loan,35090,36,792,low,approved,35090,mobile,false,404
app_20250123_00000016,2025-01-23 15:16:38,cust_5867114,PORP,personal_loan,36645,36,775,low,approved,36645,web,true,573
app_20250123_00000017,2025-01-23 01:01:20,cust_4226732,ESMA,business_loan,17283,24,681,medium,approved,17283,branch,true,575
app_20250123_00000018,2025-01-23 07:58:17,cust_5368572,PORP,cash_loan,31673,12,688,medium,approved,31673,partner,false,739
app_20250123_00000019,2025-01-23 14:42:00,cust_2085612,PLWA,refinance,182465,300,631,medium,approved,182465,mobile,true,686
app_20250123_00000020,2025-01-23 00:52:50,cust_6418655,ITMI,education_loan,3647,48,800,low,approved,3647,branch,false,831
app_20250123_00000021,2025-01-23 17:47:39,cust_9664363,FRID,education_loan,38711,60,689,medium,approved,38711,mobile_app,false,484
app_20250123_00000022,2025-01-23 19:18:25,cust_4333828,CZPR,personal_loan,32365,24,567,medium,rejected,0,mobile,false,27
app_20250123_00000023,2025-01-23 03:47:18,cust_4470903,PLWA,mortgage,198404,180,687,medium,approved,198404,branch,true,333
app_20250123_00000024,2025-01-23 19:14:43,cust_5492767,NLAM,business_loan,30092,12,605,medium,approved,30092,web,false,453
app_20250123_00000025,2025-01-23 08:55:52,cust_9022010,BENL,credit_card,42929,18,836,low,approved,42929,call_center,false,811
app_20250123_00000026,2025-01-23 05:57:39,cust_1146783,CZPR,personal_loan,25587,12,850,low,approved,25587,web,true,106
app_20250123_00000027,2025-01-23 01:44:10,cust_4064574,ESMA,auto_loan,57881,72,674,medium,approved,57881,mobile,true,387
app_20250123_00000028,2025-01-23 05:18:45,cust_4519505,ATVI,credit_card,1945,30,663,medium,approved,1945,mobile_app,true,134
app_20250123_00000029,2025-01-23 14:59:06,cust_4382685,PLWA,education_loan,19903,36,737,low,approved,19903,mobile_app,false,849
app_20250123_00000030,2025-01-23 01:59:18,cust_9151794,DEHE,cash_loan,15545,42,850,low,approved,15545,mobile_app,false,398
app_20250123_00000031,2025-01-23 05:49:03,cust_3394743,NLAM,cash_loan,4037,30,737,low,approved,4037,online_banking,false,713
app_20250123_00000032,2025-01-23 09:23:02,cust_4860389,BENL,mortgage,158609,240,574,medium,rejected,0,web,true,127
app_20250123_00000033,2025-01-23 18:36:12,cust_1143420,CHBE,credit_card,40791,24,677,medium,approved,40791,mobile,false,889
app_20250123_00000034,2025-01-23 15:12:21,cust_7062749,AUTR,business_loan,32565,48,747,low,approved,32565,partner,false,295
app_20250123_00000035,2025-01-23 07:50:47,cust_5925977,NLAM,credit_card,48512,24,448,high,rejected,0,online_banking,true,167
app_20250123_00000036,2025-01-23 00:58:25,cust_9145572,NLAM,refinance,123805,240,628,medium,approved,123805,call_center,false,92
app_20250123_00000037,2025-01-23 21:57:37,cust_7333000,NLAM,auto_loan,11723,24,779,low,approved,11723,web,false,689
app_20250123_00000038,2025-01-23 11:07:21,cust_2911081,CZPR,education_loan,11714,36,532,medium,rejected,0,mobile_app,true,94
app_20250123_00000039,2025-01-23 22:57:42,cust_2368287,CHBE,mortgage,289593,180,574,medium,rejected,0,online_banking,true,135
app_20250123_00000040,2025-01-23 04:32:57,cust_5937284,PLWA,personal_loan,30180,48,673,medium,approved,30180,partner,true,445
app_20250123_00000041,2025-01-23 14:48:07,cust_6887230,AUTR,cash_loan,15891,36,628,medium,approved,15891,call_center,true,859
app_20250123_00000042,2025-01-23 12:54:31,cust_631602,PORP,refinance,230272,360,535,medium,rejected,0,mobile_app,false,161
app_20250123_00000043,2025-01-23 00:29:32,cust_2310464,BENL,auto_loan,21955,72,771,low,approved,21955,call_center,true,495
app_20250123_00000044,2025-01-23 21:48:20,cust_5931369,BENL,mortgage,379937,240,694,medium,rejected,0,partner,false,161
