application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20250111_00000000,2025-01-11 13:25:16,cust_8810589,ATVI,business_loan,23816,24,576,medium,approved,23816,branch,true,340
app_20250111_00000001,2025-01-11 21:46:47,cust_8473081,CZPR,auto_loan,33812,72,651,medium,rejected,0,mobile,false,146
app_20250111_00000002,2025-01-11 00:29:02,cust_4133658,ITMI,personal_loan,2639,36,754,low,approved,2639,mobile,false,871
app_20250111_00000003,2025-01-11 08:30:05,cust_9147233,SESV,personal_loan,17237,24,478,high,rejected,0,mobile_app,false,22
app_20250111_00000004,2025-01-11 14:51:30,cust_7602112,GRRE,personal_loan,16358,24,597,medium,rejected,0,mobile_app,false,70
app_20250111_00000005,2025-01-11 22:48:10,cust_1295385,NLAM,auto_loan,36215,36,591,medium,rejected,0,mobile,true,43
app_20250111_00000006,2025-01-11 08:34:39,cust_1581040,BENL,mortgage,345760,120,702,low,approved,345760,call_center,true,596
app_20250111_00000007,2025-01-11 11:00:31,cust_1076477,PLWA,auto_loan,45468,60,656,medium,approved,45468,web,false,354
app_20250111_00000008,2025-01-11 12:28:16,cust_8370862,CHBE,business_loan,31437,48,548,medium,rejected,0,call_center,false,79
app_20250111_00000009,2025-01-11 00:10:13,cust_9450668,AUTR,refinance,122067,180,681,medium,rejected,0,call_center,false,22
app_20250111_00000010,2025-01-11 02:28:12,cust_4542695,CZPR,auto_loan,24277,72,714,low,approved,24277,branch,true,208
app_20250111_00000011,2025-01-11 15:55:49,cust_3181950,FRID,mortgage,302845,120,636,medium,approved,302845,web,false,240
app_20250111_00000012,2025-01-11 20:12:41,cust_8744758,CZPR,credit_card,5032,36,610,medium,approved,5032,mobile,false,236
app_20250111_00000013,2025-01-11 20:16:15,cust_2803808,DEHE,mortgage,362687,300,743,low,approved,362687,branch,true,777
app_20250111_00000014,2025-01-11 02:27:59,cust_1135078,FRID,refinance,92448,180,600,medium,approved,92448,partner,false,155
app_20250111_00000015,2025-01-11 03:53:33,cust_2412275,ITMI,credit_card,44487,30,594,medium,approved,44487,branch,false,168
app_20250111_00000016,2025-01-11 05:13:29,cust_7714620,ATVI,cash_loan,23497,24,662,medium,rejected,0,web,true,169
app_20250111_00000017,2025-01-11 01:50:48,cust_9198429,ESMA,credit_card,43654,30,653,medium,approved,43654,mobile,false,595
app_20250111_00000018,2025-01-11 13:32:20,cust_4248302,SESV,cash_loan,16111,30,623,medium,rejected,0,branch,true,17
app_20250111_00000019,2025-01-11 00:27:00,cust_6025237,CHBE,business_loan,38438,36,846,low,approved,38438,online_banking,true,163
app_20250111_00000020,2025-01-11 08:25:21,cust_9672271,PORP,mortgage,114322,300,850,low,approved,114322,mobile,true,189
app_20250111_00000021,2025-01-11 21:33:34,cust_2338563,GRRE,cash_loan,42284,12,671,medium,approved,42284,web,true,169
app_20250111_00000022,2025-01-11 02:59:02,cust_5949209,CHBE,business_loan,9802,60,572,medium,approved,9802,partner,true,198
app_20250111_00000023,2025-01-11 01:14:08,cust_7153030,CHBE,personal_loan,15618,30,548,medium,rejected,0,mobile,false,99
app_20250111_00000024,2025-01-11 06:33:12,cust_9795273,ITMI,auto_loan,46554,36,560,medium,approved,46554,mobile_app,true,791
app_20250111_00000025,2025-01-11 13:07:27,cust_6766201,CHBE,mortgage,430261,360,633,medium,approved,430261,mobile_app,true,69
app_20250111_00000026,2025-01-11 10:58:49,cust_1446237,DEHE,auto_loan,21240,72,774,low,approved,21240,mobile_app,true,785
app_20250111_00000027,2025-01-11 16:31:21,cust_1434922,FRID,education_loan,10715,24,803,low,approved,10715,mobile,true,119
app_20250111_00000028,2025-01-11 13:05:35,cust_1343744,FRID,cash_loan,18552,30,497,high,rejected,0,mobile,false,51
app_20250111_00000029,2025-01-11 06:18:55,cust_9517528,DEHE,personal_loan,14103,36,730,low,approved,14103,atm,true,437
app_20250111_00000030,2025-01-11 11:13:26,cust_2029744,GRRE,credit_card,20768,12,641,medium,rejected,0,call_center,true,9
app_20250111_00000031,2025-01-11 12:12:05,cust_5080417,UKLO,auto_loan,51357,24,725,low,approved,51357,partner,true,329
app_20250111_00000032,2025-01-11 08:22:03,cust_7561252,ATVI,auto_loan,6890,48,625,medium,approved,6890,atm,false,166
app_20250111_00000033,2025-01-11 22:44:17,cust_4182612,PLWA,credit_card,2373,42,538,medium,approved,2373,partner,false,308
app_20250111_00000034,2025-01-11 03:05:43,cust_3306832,FRID,education_loan,20823,12,641,medium,rejected,0,mobile_app,true,86
