application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20250103_00000000,2025-01-03 11:37:04,cust_2335621,UKLO,refinance,231694,120,850,low,rejected,0,branch,false,15
app_20250103_00000001,2025-01-03 00:54:35,cust_4647485,DEHE,auto_loan,6412,60,628,medium,approved,6412,call_center,true,809
app_20250103_00000002,2025-01-03 19:46:44,cust_7927198,PLWA,credit_card,35555,18,524,medium,approved,35555,mobile_app,true,735
app_20250103_00000003,2025-01-03 18:04:51,cust_2763410,AUTR,refinance,190518,240,593,medium,rejected,0,mobile,false,173
app_20250103_00000004,2025-01-03 13:22:44,cust_8346826,BENL,refinance,357346,120,496,high,rejected,0,mobile,true,112
app_20250103_00000005,2025-01-03 15:39:20,cust_3034745,DEHE,mortgage,193497,120,620,medium,approved,193497,online_banking,false,861
app_20250103_00000006,2025-01-03 06:51:16,cust_9278533,AUTR,mortgage,356296,360,607,medium,approved,356296,mobile,false,278
app_20250103_00000007,2025-01-03 02:21:31,cust_8353301,GRRE,education_loan,35972,12,664,medium,approved,35972,atm,false,872
app_20250103_00000008,2025-01-03 01:29:41,cust_823841,DEHE,mortgage,119248,180,678,medium,rejected,0,mobile,true,72
app_20250103_00000009,2025-01-03 13:02:36,cust_393921,SESV,mortgage,411032,360,568,medium,approved,411032,partner,true,546
app_20250103_00000010,2025-01-03 00:45:13,cust_2675866,ESMA,refinance,226022,120,726,low,approved,226022,online_banking,true,817
app_20250103_00000011,2025-01-03 11:37:52,cust_9091577,ITMI,business_loan,6829,60,708,low,approved,6829,online_banking,true,726
app_20250103_00000012,2025-01-03 17:28:09,cust_603723,UKLO,education_loan,30681,60,614,medium,approved,30681,branch,true,786
app_20250103_00000013,2025-01-03 11:52:20,cust_5717083,BENL,personal_loan,17740,18,548,medium,rejected,0,online_banking,true,79
app_20250103_00000014,2025-01-03 19:34:38,cust_2010543,GRRE,cash_loan,5491,12,554,medium,rejected,0,atm,true,111
app_20250103_00000015,2025-01-03 15:28:25,cust_6636584,NLAM,cash_loan,20526,12,649,medium,approved,20526,branch,false,808
app_20250103_00000016,2025-01-03 12:02:14,cust_4032557,PLWA,cash_loan,41917,18,630,medium,approved,41917,partner,true,301
app_20250103_00000017,2025-01-03 00:38:43,cust_4603607,ITMI,auto_loan,30441,24,588,medium,approved,30441,web,false,733
app_20250103_00000018,2025-01-03 01:33:41,cust_2359797,CHBE,refinance,497502,180,778,low,approved,497502,atm,false,598
app_20250103_00000019,2025-01-03 17:27:16,cust_4424651,ATVI,personal_loan,2926,36,612,medium,approved,2926,mobile,false,844
app_20250103_00000020,2025-01-03 01:26:57,cust_1408704,CZPR,credit_card,2715,30,743,low,rejected,0,partner,false,110
app_20250103_00000021,2025-01-03 06:36:29,cust_4697563,AUTR,auto_loan,14924,36,721,low,rejected,0,atm,true,21
app_20250103_00000022,2025-01-03 10:25:16,cust_8772631,CHBE,personal_loan,48796,48,708,low,approved,48796,atm,false,447
app_20250103_00000023,2025-01-03 07:01:38,cust_825706,CHBE,education_loan,32572,12,588,medium,rejected,0,partner,true,119
app_20250103_00000024,2025-01-03 05:07:01,cust_7250966,CHBE,mortgage,157861,240,681,medium,rejected,0,branch,false,160
app_20250103_00000025,2025-01-03 16:43:50,cust_2865956,ESMA,refinance,165781,360,790,low,approved,165781,mobile,false,590
app_20250103_00000026,2025-01-03 00:08:31,cust_4699043,FRID,auto_loan,57413,60,643,medium,approved,57413,mobile_app,false,884
app_20250103_00000027,2025-01-03 22:17:38,cust_6819463,NLAM,education_loan,36768,24,640,medium,approved,36768,atm,false,413
app_20250103_00000028,2025-01-03 22:30:34,cust_5846783,PLWA,mortgage,325859,120,390,high,rejected,0,mobile_app,false,124
app_20250103_00000029,2025-01-03 16:05:58,cust_5986036,NLAM,mortgage,228033,300,639,medium,rejected,0,mobile,true,122
app_20250103_00000030,2025-01-03 21:08:44,cust_9639333,GRRE,auto_loan,6709,72,574,medium,approved,6709,mobile_app,false,117
app_20250103_00000031,2025-01-03 17:07:19,cust_4741202,ITMI,personal_loan,22262,48,703,low,approved,22262,mobile,false,261
app_20250103_00000032,2025-01-03 10:15:08,cust_2094691,NLAM,credit_card,13445,30,711,low,approved,13445,web,true,791
app_20250103_00000033,2025-01-03 16:17:44,cust_9621021,SESV,business_loan,34696,48,775,low,approved,34696,atm,false,392
app_20250103_00000034,2025-01-03 21:34:31,cust_1266343,SESV,business_loan,39497,48,490,high,rejected,0,mobile,true,156
app_20250103_00000035,2025-01-03 23:00:28,cust_8439315,DEHE,refinance,184427,240,621,medium,approved,184427,online_banking,true,223
app_20250103_00000036,2025-01-03 08:32:20,cust_2581227,CZPR,cash_loan,26083,30,533,medium,approved,26083,mobile,false,634
app_20250103_00000037,2025-01-03 20:51:00,cust_4162007,FRID,education_loan,14864,12,669,medium,approved,14864,partner,true,157
app_20250103_00000038,2025-01-03 22:12:19,cust_7374737,AUTR,auto_loan,20344,72,764,low,rejected,0,mobile,true,109
app_20250103_00000039,2025-01-03 09:41:54,cust_4510526,PORP,cash_loan,21630,30,537,medium,approved,21630,call_center,false,42
app_20250103_00000040,2025-01-03 19:45:06,cust_6792464,ITMI,business_loan,37709,12,737,low,approved,37709,online_banking,false,529
app_20250103_00000041,2025-01-03 10:03:39,cust_956391,BENL,personal_loan,19888,48,791,low,approved,19888,online_banking,false,501
app_20250103_00000042,2025-01-03 03:22:34,cust_5723270,SESV,credit_card,30235,30,698,medium,approved,30235,branch,true,851
app_20250103_00000043,2025-01-03 18:20:35,cust_9474980,DEHE,refinance,85631,120,635,medium,approved,85631,partner,true,736
app_20250103_00000044,2025-01-03 13:15:49,cust_2160762,UKLO,personal_loan,20548,30,338,high,rejected,0,mobile_app,true,167
app_20250103_00000045,2025-01-03 01:13:48,cust_407864,GRRE,mortgage,113397,180,685,medium,rejected,0,online_banking,true,165
app_20250103_00000046,2025-01-03 10:59:00,cust_6043600,CZPR,personal_loan,42366,30,707,low,approved,42366,mobile_app,false,106
