application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20250127_00000000,2025-01-27 20:41:30,cust_1946337,BENL,education_loan,15186,24,491,high,rejected,0,partner,true,85
app_20250127_00000001,2025-01-27 09:22:45,cust_6293563,PORP,auto_loan,39753,60,779,low,approved,39753,atm,false,784
app_20250127_00000002,2025-01-27 15:01:26,cust_4750869,NLAM,education_loan,11688,36,644,medium,approved,11688,online_banking,true,93
app_20250127_00000003,2025-01-27 08:37:23,cust_1744208,UKLO,personal_loan,11660,18,554,medium,approved,11660,mobile,true,284
app_20250127_00000004,2025-01-27 00:34:10,cust_245040,GRRE,credit_card,47423,36,668,medium,rejected,0,partner,true,51
app_20250127_00000005,2025-01-27 15:35:56,cust_7845656,NLAM,cash_loan,16791,12,551,medium,rejected,0,partner,true,43
app_20250127_00000006,2025-01-27 05:04:03,cust_6964099,ESMA,personal_loan,17440,42,850,low,approved,17440,branch,false,79
app_20250127_00000007,2025-01-27 01:24:13,cust_6204368,PORP,business_loan,32512,24,600,medium,approved,32512,mobile,true,644
app_20250127_00000008,2025-01-27 21:37:20,cust_5148217,UKLO,refinance,454818,120,652,medium,approved,454818,mobile_app,false,827
app_20250127_00000009,2025-01-27 13:40:59,cust_5424960,SESV,cash_loan,29539,12,656,medium,rejected,0,branch,true,158
app_20250127_00000010,2025-01-27 20:12:10,cust_1909517,BENL,mortgage,280420,180,639,medium,approved,280420,atm,false,46
app_20250127_00000011,2025-01-27 05:18:28,cust_1787224,UKLO,mortgage,74253,180,792,low,approved,74253,branch,false,552
app_20250127_00000012,2025-01-27 09:17:09,cust_6764216,FRID,auto_loan,21395,48,726,low,approved,21395,branch,true,623
app_20250127_00000013,2025-01-27 21:16:20,cust_1195770,ITMI,credit_card,12643,36,661,medium,rejected,0,web,true,129
app_20250127_00000014,2025-01-27 20:50:24,cust_4168844,UKLO,mortgage,325119,240,568,medium,rejected,0,mobile,true,162
app_20250127_00000015,2025-01-27 23:49:42,cust_1990821,ATVI,education_loan,18900,36,634,medium,approved,18900,mobile,false,510
app_20250127_00000016,2025-01-27 10:33:29,cust_4519642,FRID,refinance,348082,300,573,medium,rejected,0,branch,true,26
app_20250127_00000017,2025-01-27 22:47:32,cust_4859850,BENL,education_loan,25676,60,627,medium,approved,25676,atm,true,224
app_20250127_00000018,2025-01-27 16:04:07,cust_2956833,CHBE,cash_loan,11944,12,507,medium,rejected,0,online_banking,true,98
app_20250127_00000019,2025-01-27 15:18:22,cust_5098512,SESV,mortgage,291661,120,447,high,rejected,0,mobile_app,true,52
app_20250127_00000020,2025-01-27 19:47:18,cust_1941071,PLWA,personal_loan,46414,42,701,low,approved,46414,web,true,227
app_20250127_00000021,2025-01-27 03:21:29,cust_348643,ESMA,business_loan,26684,12,627,medium,approved,26684,atm,true,172
app_20250127_00000022,2025-01-27 01:25:47,cust_9038210,NLAM,auto_loan,10128,72,582,medium,approved,10128,partner,false,759
app_20250127_00000023,2025-01-27 09:49:08,cust_2468249,GRRE,credit_card,30158,36,727,low,rejected,0,branch,true,169
app_20250127_00000024,2025-01-27 05:46:12,cust_6430549,ESMA,business_loan,25093,12,614,medium,rejected,0,mobile,true,135
app_20250127_00000025,2025-01-27 18:37:37,cust_7641839,DEHE,education_loan,9331,24,475,high,rejected,0,call_center,true,13
app_20250127_00000026,2025-01-27 04:27:07,cust_7951007,FRID,refinance,179499,120,649,medium,rejected,0,mobile_app,true,151
app_20250127_00000027,2025-01-27 21:36:27,cust_4995162,ATVI,mortgage,78285,240,638,medium,rejected,0,partner,true,12
app_20250127_00000028,2025-01-27 03:45:20,cust_7198342,SESV,credit_card,29758,18,673,medium,approved,29758,online_banking,true,829
app_20250127_00000029,2025-01-27 13:53:48,cust_9764627,CHBE,credit_card,6389,30,407,high,rejected,0,branch,true,46
app_20250127_00000030,2025-01-27 08:04:23,cust_4018713,PLWA,refinance,193413,240,547,medium,rejected,0,call_center,false,128
app_20250127_00000031,2025-01-27 06:21:05,cust_8693892,UKLO,cash_loan,30279,36,742,low,approved,30279,web,true,771
app_20250127_00000032,2025-01-27 14:19:21,cust_5893320,ESMA,personal_loan,10880,42,745,low,approved,10880,online_banking,true,37
app_20250127_00000033,2025-01-27 11:48:37,cust_5037091,BENL,business_loan,12704,24,521,medium,approved,12704,mobile,true,660
app_20250127_00000034,2025-01-27 07:25:20,cust_2027270,SESV,credit_card,14943,48,596,medium,rejected,0,web,true,149
app_20250127_00000035,2025-01-27 16:30:48,cust_4919583,DEHE,mortgage,296943,120,695,medium,approved,296943,mobile,true,677
app_20250127_00000036,2025-01-27 04:08:09,cust_3090324,ITMI,cash_loan,34904,36,631,medium,approved,34904,call_center,true,733
app_20250127_00000037,2025-01-27 13:46:06,cust_437520,PLWA,business_loan,7305,48,700,low,approved,7305,call_center,false,323
app_20250127_00000038,2025-01-27 06:07:06,cust_8410810,PORP,cash_loan,28343,12,684,medium,approved,28343,call_center,true,644
app_20250127_00000039,2025-01-27 01:12:07,cust_7613797,GRRE,mortgage,256981,360,666,medium,approved,256981,mobile,false,793
app_20250127_00000040,2025-01-27 01:35:23,cust_6469070,CHBE,personal_loan,42754,36,607,medium,approved,42754,web,false,656
app_20250127_00000041,2025-01-27 03:51:31,cust_5571099,PORP,cash_loan,40502,18,734,low,approved,40502,web,false,218
app_20250127_00000042,2025-01-27 06:44:37,cust_3287901,AUTR,auto_loan,21764,36,590,medium,approved,21764,branch,true,197
app_20250127_00000043,2025-01-27 17:22:02,cust_3933649,ITMI,auto_loan,6642,48,551,medium,approved,6642,branch,false,102
app_20250127_00000044,2025-01-27 09:14:13,cust_4523889,CZPR,business_loan,31199,36,509,medium,approved,31199,web,false,545
app_20250127_00000045,2025-01-27 11:33:47,cust_502839,SESV,personal_loan,2903,42,453,high,rejected,0,online_banking,true,23
app_20250127_00000046,2025-01-27 02:36:22,cust_4420959,ATVI,cash_loan,28164,12,430,high,rejected,0,branch,false,42
app_20250127_00000047,2025-01-27 14:57:04,cust_8167554,CZPR,refinance,459550,360,681,medium,approved,459550,partner,true,31
app_20250127_00000048,2025-01-27 03:28:29,cust_6125722,ATVI,mortgage,207020,180,454,high,rejected,0,online_banking,false,19
app_20250127_00000049,2025-01-27 07:10:58,cust_501340,DEHE,education_loan,27660,60,690,medium,approved,27660,online_banking,false,97
app_20250127_00000050,2025-01-27 12:14:20,cust_6411451,GRRE,credit_card,12059,18,659,medium,rejected,0,call_center,false,83
app_20250127_00000051,2025-01-27 22:15:18,cust_3293076,ITMI,education_loan,3695,12,575,medium,approved,3695,atm,false,354
app_20250127_00000052,2025-01-27 14:58:45,cust_7437210,NLAM,cash_loan,36419,24,634,medium,approved,36419,branch,true,220
app_20250127_00000053,2025-01-27 05:42:47,cust_1101071,GRRE,mortgage,58694,120,598,medium,rejected,0,mobile_app,false,130
app_20250127_00000054,2025-01-27 06:40:45,cust_495904,SESV,education_loan,30391,12,677,medium,approved,30391,atm,true,139
app_20250127_00000055,2025-01-27 16:03:01,cust_1998148,ATVI,education_loan,14126,48,799,low,approved,14126,call_center,true,527
app_20250127_00000056,2025-01-27 08:58:15,cust_958129,CZPR,cash_loan,27235,36,559,medium,rejected,0,partner,false,115
app_20250127_00000057,2025-01-27 05:46:20,cust_7247591,FRID,education_loan,35922,60,607,medium,approved,35922,atm,true,780
app_20250127_00000058,2025-01-27 08:05:13,cust_3153844,UKLO,auto_loan,48353,72,635,medium,approved,48353,web,false,429
app_20250127_00000059,2025-01-27 07:24:30,cust_687124,ITMI,refinance,147238,120,513,medium,rejected,0,mobile_app,false,99
app_20250127_00000060,2025-01-27 05:49:45,cust_5597554,PORP,credit_card,25245,24,706,low,approved,25245,online_banking,true,294
app_20250127_00000061,2025-01-27 01:23:04,cust_5958722,SESV,education_loan,17776,48,524,medium,approved,17776,call_center,true,839
app_20250127_00000062,2025-01-27 12:37:51,cust_5034367,ATVI,education_loan,10878,60,571,medium,approved,10878,mobile_app,true,465
app_20250127_00000063,2025-01-27 10:47:44,cust_1616551,DEHE,cash_loan,22751,42,564,medium,approved,22751,branch,true,55
app_20250127_00000064,2025-01-27 15:25:55,cust_6431721,DEHE,auto_loan,6239,36,566,medium,rejected,0,web,true,127
app_20250127_00000065,2025-01-27 04:58:47,cust_9215077,PORP,mortgage,309064,360,654,medium,approved,309064,mobile,true,689
app_20250127_00000066,2025-01-27 04:27:14,cust_4888795,CHBE,cash_loan,41934,24,662,medium,approved,41934,branch,true,873
app_20250127_00000067,2025-01-27 03:46:02,cust_5310759,ESMA,credit_card,5734,36,556,medium,approved,5734,partner,false,323
app_20250127_00000068,2025-01-27 03:55:02,cust_9403625,CHBE,refinance,109052,240,605,medium,rejected,0,online_banking,false,58
app_20250127_00000069,2025-01-27 15:30:54,cust_458826,NLAM,auto_loan,7087,48,593,medium,approved,7087,web,false,410
app_20250127_00000070,2025-01-27 16:39:37,cust_4474596,UKLO,personal_loan,43102,42,763,low,approved,43102,partner,false,493
app_20250127_00000071,2025-01-27 18:01:13,cust_7492366,ESMA,business_loan,32231,60,524,medium,approved,32231,branch,true,720
app_20250127_00000072,2025-01-27 09:57:14,cust_5086465,ATVI,refinance,433384,300,652,medium,approved,433384,call_center,false,595
app_20250127_00000073,2025-01-27 21:47:02,cust_7962380,CZPR,business_loan,27966,60,536,medium,rejected,0,atm,false,86
app_20250127_00000074,2025-01-27 13:43:13,cust_3436713,DEHE,business_loan,13807,48,747,low,approved,13807,web,true,641
app_20250127_00000075,2025-01-27 08:10:25,cust_7521415,CHBE,mortgage,291828,360,639,medium,approved,291828,online_banking,true,67
app_20250127_00000076,2025-01-27 23:35:26,cust_5075736,ITMI,education_loan,38432,48,612,medium,approved,38432,atm,true,366
app_20250127_00000077,2025-01-27 13:26:43,cust_422809,NLAM,credit_card,47698,36,723,low,rejected,0,branch,false,55
app_20250127_00000078,2025-01-27 10:41:47,cust_9000886,AUTR,business_loan,12319,60,540,medium,rejected,0,web,false,114
app_20250127_00000079,2025-01-27 07:51:17,cust_6785130,PORP,business_loan,38479,60,521,medium,approved,38479,mobile_app,false,188
app_20250127_00000080,2025-01-27 07:36:33,cust_2114029,GRRE,cash_loan,18936,36,832,low,approved,18936,web,false,488
app_20250127_00000081,2025-01-27 05:23:41,cust_8283014,AUTR,cash_loan,39884,36,584,medium,rejected,0,branch,false,157
app_20250127_00000082,2025-01-27 01:49:05,cust_3269221,PORP,mortgage,288095,300,610,medium,approved,288095,atm,true,767
app_20250127_00000083,2025-01-27 02:10:30,cust_5477002,CZPR,auto_loan,33486,72,850,low,approved,33486,branch,true,52
app_20250127_00000084,2025-01-27 14:19:37,cust_318854,ATVI,auto_loan,40812,48,632,medium,approved,40812,branch,false,801
app_20250127_00000085,2025-01-27 20:32:34,cust_2418328,GRRE,refinance,340933,240,728,low,approved,340933,mobile_app,true,619
app_20250127_00000086,2025-01-27 21:04:36,cust_1645862,ATVI,credit_card,45794,12,639,medium,approved,45794,atm,false,575
app_20250127_00000087,2025-01-27 22:20:59,cust_2951369,FRID,personal_loan,28462,30,565,medium,approved,28462,call_center,true,136
app_20250127_00000088,2025-01-27 16:13:08,cust_7013965,DEHE,auto_loan,45371,48,633,medium,rejected,0,online_banking,true,16
app_20250127_00000089,2025-01-27 14:09:11,cust_8717488,ITMI,credit_card,41074,36,552,medium,rejected,0,atm,true,43
app_20250127_00000090,2025-01-27 08:05:15,cust_7205482,ATVI,refinance,164043,240,683,medium,rejected,0,partner,true,173
app_20250127_00000091,2025-01-27 19:52:32,cust_2838969,PORP,education_loan,12694,60,641,medium,rejected,0,mobile,false,155
app_20250127_00000092,2025-01-27 00:44:25,cust_3009155,PLWA,credit_card,42932,48,540,medium,rejected,0,partner,false,124
app_20250127_00000093,2025-01-27 04:11:27,cust_6769553,ATVI,auto_loan,16040,72,686,medium,approved,16040,branch,true,57
app_20250127_00000094,2025-01-27 02:26:25,cust_4552454,ESMA,refinance,194839,120,677,medium,rejected,0,branch,false,94
app_20250127_00000095,2025-01-27 10:02:10,cust_9112260,CHBE,education_loan,37086,48,628,medium,approved,37086,branch,false,718
app_20250127_00000096,2025-01-27 23:37:17,cust_7548128,AUTR,personal_loan,15265,12,596,medium,rejected,0,web,true,177
app_20250127_00000097,2025-01-27 06:18:35,cust_2996084,NLAM,business_loan,23175,48,611,medium,rejected,0,mobile,true,149
