application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20250116_00000000,2025-01-16 18:21:06,cust_5564606,CHBE,cash_loan,9010,48,708,low,approved,9010,atm,false,186
app_20250116_00000001,2025-01-16 00:45:25,cust_4804242,PORP,refinance,259336,120,708,low,approved,259336,online_banking,false,511
app_20250116_00000002,2025-01-16 06:05:23,cust_3621429,AUTR,credit_card,35600,30,618,medium,rejected,0,mobile_app,false,138
app_20250116_00000003,2025-01-16 22:15:07,cust_6260974,ITMI,cash_loan,30382,36,730,low,approved,30382,mobile_app,true,487
app_20250116_00000004,2025-01-16 05:04:24,cust_508345,SESV,refinance,227811,180,511,medium,approved,227811,atm,false,499
app_20250116_00000005,2025-01-16 00:22:16,cust_9840494,ATVI,education_loan,10512,48,740,low,approved,10512,online_banking,true,286
app_20250116_00000006,2025-01-16 19:45:37,cust_4340093,PLWA,credit_card,5265,36,700,low,approved,5265,mobile_app,true,839
app_20250116_00000007,2025-01-16 08:49:53,cust_7741340,ITMI,credit_card,28794,42,579,medium,rejected,0,mobile,false,49
app_20250116_00000008,2025-01-16 10:07:31,cust_8121852,BENL,refinance,452733,300,584,medium,approved,452733,web,false,413
app_20250116_00000009,2025-01-16 19:51:22,cust_2947035,CHBE,personal_loan,17671,36,701,low,approved,17671,branch,false,235
app_20250116_00000010,2025-01-16 11:15:26,cust_5241130,BENL,refinance,464072,120,625,medium,approved,464072,call_center,true,545
app_20250116_00000011,2025-01-16 12:18:58,cust_4158676,AUTR,education_loan,15251,24,747,low,approved,15251,call_center,false,214
app_20250116_00000012,2025-01-16 06:47:12,cust_5471409,BENL,cash_loan,41660,36,697,medium,approved,41660,mobile,true,197
app_20250116_00000013,2025-01-16 12:12:11,cust_6104038,FRID,cash_loan,29665,24,646,medium,approved,29665,mobile,true,563
app_20250116_00000014,2025-01-16 12:59:00,cust_5360231,DEHE,credit_card,7251,42,553,medium,rejected,0,mobile_app,false,77
app_20250116_00000015,2025-01-16 19:53:50,cust_4001238,BENL,refinance,164417,240,519,medium,approved,164417,atm,true,333
app_20250116_00000016,2025-01-16 17:16:06,cust_8371227,DEHE,credit_card,9474,36,778,low,approved,9474,mobile_app,true,253
app_20250116_00000017,2025-01-16 19:36:25,cust_9235593,BENL,cash_loan,23547,42,610,medium,approved,23547,mobile,true,341
app_20250116_00000018,2025-01-16 05:15:37,cust_3015743,PLWA,refinance,168732,360,517,medium,approved,168732,call_center,true,316
app_20250116_00000019,2025-01-16 01:32:58,cust_9421406,NLAM,refinance,118075,240,594,medium,rejected,0,mobile_app,false,46
app_20250116_00000020,2025-01-16 01:31:40,cust_6077721,PLWA,auto_loan,12841,24,824,low,approved,12841,call_center,true,827
app_20250116_00000021,2025-01-16 12:49:18,cust_9618701,BENL,business_loan,38725,12,722,low,approved,38725,online_banking,true,495
app_20250116_00000022,2025-01-16 17:39:32,cust_8912168,NLAM,refinance,442972,120,608,medium,rejected,0,online_banking,false,130
app_20250116_00000023,2025-01-16 03:19:39,cust_1080184,GRRE,auto_loan,35718,36,571,medium,rejected,0,web,true,116
app_20250116_00000024,2025-01-16 11:48:06,cust_7623308,CZPR,credit_card,34879,48,529,medium,rejected,0,web,true,115
app_20250116_00000025,2025-01-16 04:02:24,cust_4481212,NLAM,personal_loan,36777,18,552,medium,approved,36777,branch,true,400
app_20250116_00000026,2025-01-16 12:13:02,cust_4428839,NLAM,education_loan,20029,12,639,medium,rejected,0,web,false,67
app_20250116_00000027,2025-01-16 01:06:42,cust_4445208,NLAM,personal_loan,36117,12,721,low,approved,36117,mobile_app,false,123
app_20250116_00000028,2025-01-16 07:43:06,cust_9580427,CZPR,cash_loan,23363,30,748,low,approved,23363,mobile,false,661
app_20250116_00000029,2025-01-16 13:14:57,cust_6299987,AUTR,credit_card,22839,24,688,medium,rejected,0,mobile,true,116
app_20250116_00000030,2025-01-16 11:07:01,cust_4240233,GRRE,refinance,244253,360,604,medium,rejected,0,web,true,80
app_20250116_00000031,2025-01-16 01:49:23,cust_558139,DEHE,personal_loan,29365,48,611,medium,approved,29365,web,true,800
app_20250116_00000032,2025-01-16 15:13:05,cust_3157753,UKLO,mortgage,141962,300,725,low,approved,141962,branch,false,722
app_20250116_00000033,2025-01-16 04:23:31,cust_2876297,GRRE,cash_loan,46841,42,739,low,approved,46841,web,true,361
app_20250116_00000034,2025-01-16 16:20:12,cust_1889748,NLAM,personal_loan,28805,12,836,low,approved,28805,branch,false,522
app_20250116_00000035,2025-01-16 08:12:30,cust_3362021,UKLO,credit_card,7766,48,552,medium,rejected,0,partner,true,88
app_20250116_00000036,2025-01-16 16:31:47,cust_6188838,BENL,cash_loan,18831,12,803,low,approved,18831,mobile,false,290
