application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20250121_00000000,2025-01-21 05:14:07,cust_2049232,DEHE,business_loan,29501,12,742,low,approved,29501,mobile_app,false,516
app_20250121_00000001,2025-01-21 06:42:39,cust_4870410,CHBE,personal_loan,7951,42,775,low,approved,7951,atm,true,212
app_20250121_00000002,2025-01-21 20:09:44,cust_6081718,NLAM,credit_card,26407,24,677,medium,rejected,0,web,false,21
app_20250121_00000003,2025-01-21 15:17:30,cust_9458498,AUTR,business_loan,27630,24,748,low,approved,27630,atm,true,290
app_20250121_00000004,2025-01-21 21:11:22,cust_2068985,PORP,auto_loan,31200,24,771,low,approved,31200,online_banking,true,302
app_20250121_00000005,2025-01-21 22:00:50,cust_7281682,ATVI,business_loan,20393,60,498,high,approved,20393,atm,false,162
app_20250121_00000006,2025-01-21 02:50:40,cust_546216,BENL,refinance,179893,360,611,medium,approved,179893,call_center,true,692
app_20250121_00000007,2025-01-21 03:54:15,cust_9226972,NLAM,credit_card,38836,30,573,medium,rejected,0,mobile_app,true,127
app_20250121_00000008,2025-01-21 08:30:55,cust_394307,CZPR,mortgage,83392,300,603,medium,rejected,0,online_banking,true,140
app_20250121_00000009,2025-01-21 05:24:32,cust_8324611,PORP,personal_loan,32378,42,529,medium,approved,32378,online_banking,false,477
app_20250121_00000010,2025-01-21 17:13:36,cust_6825611,PLWA,cash_loan,16846,42,812,low,approved,16846,online_banking,false,330
app_20250121_00000011,2025-01-21 10:57:52,cust_5102635,ATVI,education_loan,18949,48,772,low,approved,18949,atm,true,872
app_20250121_00000012,2025-01-21 23:39:08,cust_4615525,GRRE,auto_loan,54987,72,625,medium,approved,54987,mobile,false,394
app_20250121_00000013,2025-01-21 03:50:36,cust_9233457,NLAM,mortgage,220212,360,706,low,approved,220212,web,false,352
app_20250121_00000014,2025-01-21 10:50:26,cust_2895494,BENL,cash_loan,14549,48,850,low,approved,14549,online_banking,true,398
app_20250121_00000015,2025-01-21 01:08:55,cust_1910066,SESV,mortgage,99974,360,702,low,approved,99974,mobile_app,false,788
app_20250121_00000016,2025-01-21 20:00:14,cust_5164136,ATVI,mortgage,132877,180,526,medium,rejected,0,web,true,101
app_20250121_00000017,2025-01-21 22:14:06,cust_9766691,ITMI,personal_loan,37797,12,816,low,approved,37797,mobile_app,true,97
app_20250121_00000018,2025-01-21 11:38:27,cust_8125187,FRID,mortgage,463624,240,778,low,approved,463624,atm,true,326
app_20250121_00000019,2025-01-21 20:05:44,cust_309634,BENL,education_loan,14318,36,726,low,approved,14318,mobile_app,false,822
app_20250121_00000020,2025-01-21 13:27:20,cust_295392,FRID,refinance,98046,300,850,low,approved,98046,mobile,true,100
app_20250121_00000021,2025-01-21 10:54:47,cust_5822466,CZPR,auto_loan,26450,24,679,medium,rejected,0,mobile_app,true,108
app_20250121_00000022,2025-01-21 02:52:33,cust_8650646,ITMI,education_loan,29019,24,567,medium,rejected,0,mobile,false,97
app_20250121_00000023,2025-01-21 03:01:36,cust_6000825,SESV,auto_loan,14468,60,611,medium,rejected,0,web,false,65
app_20250121_00000024,2025-01-21 05:02:50,cust_563983,CHBE,business_loan,20102,48,664,medium,rejected,0,mobile,true,169
app_20250121_00000025,2025-01-21 05:50:37,cust_8320366,GRRE,cash_loan,25114,42,608,medium,approved,25114,web,true,77
app_20250121_00000026,2025-01-21 01:32:25,cust_6540794,CZPR,personal_loan,24335,24,671,medium,rejected,0,web,false,117
app_20250121_00000027,2025-01-21 11:27:27,cust_1122905,GRRE,mortgage,248169,360,710,low,approved,248169,mobile_app,true,404
app_20250121_00000028,2025-01-21 11:45:50,cust_8713140,FRID,refinance,78099,300,742,low,approved,78099,mobile_app,false,675
