application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20250117_00000000,2025-01-17 05:21:14,cust_3715562,SESV,mortgage,498746,360,657,medium,approved,498746,mobile_app,false,417
app_20250117_00000001,2025-01-17 01:32:25,cust_2473419,AUTR,auto_loan,6336,24,529,medium,rejected,0,branch,true,36
app_20250117_00000002,2025-01-17 21:09:59,cust_6963341,NLAM,mortgage,73054,180,644,medium,approved,73054,branch,true,357
app_20250117_00000003,2025-01-17 09:01:39,cust_2628132,BENL,credit_card,10276,42,425,high,rejected,0,partner,true,174
app_20250117_00000004,2025-01-17 09:53:40,cust_6401973,BENL,education_loan,27448,12,660,medium,rejected,0,mobile,false,49
app_20250117_00000005,2025-01-17 05:30:30,cust_6696061,PORP,education_loan,18757,12,638,medium,rejected,0,branch,false,141
app_20250117_00000006,2025-01-17 05:00:29,cust_2396538,GRRE,personal_loan,44547,36,667,medium,rejected,0,partner,false,79
app_20250117_00000007,2025-01-17 16:53:09,cust_1636419,NLAM,auto_loan,20337,72,680,medium,approved,20337,call_center,false,110
app_20250117_00000008,2025-01-17 16:52:07,cust_3056449,PORP,cash_loan,18114,18,726,low,approved,18114,partner,false,94
app_20250117_00000009,2025-01-17 12:24:08,cust_9740389,NLAM,personal_loan,16274,30,508,medium,approved,16274,atm,true,67
app_20250117_00000010,2025-01-17 02:11:58,cust_3790066,GRRE,credit_card,1189,12,652,medium,approved,1189,partner,false,602
app_20250117_00000011,2025-01-17 11:29:59,cust_2209222,PORP,credit_card,11319,24,611,medium,rejected,0,branch,false,52
app_20250117_00000012,2025-01-17 03:37:05,cust_8946399,GRRE,credit_card,37708,18,667,medium,approved,37708,online_banking,false,112
app_20250117_00000013,2025-01-17 00:30:04,cust_4779704,ESMA,cash_loan,26816,36,553,medium,rejected,0,call_center,true,24
app_20250117_00000014,2025-01-17 01:41:45,cust_1379322,FRID,refinance,193474,240,667,medium,approved,193474,web,true,883
app_20250117_00000015,2025-01-17 07:14:46,cust_7548172,PORP,credit_card,34486,24,681,medium,approved,34486,atm,true,329
app_20250117_00000016,2025-01-17 15:36:06,cust_6736363,PLWA,personal_loan,3094,48,564,medium,approved,3094,mobile_app,false,501
app_20250117_00000017,2025-01-17 19:40:12,cust_4593506,DEHE,refinance,304795,180,594,medium,rejected,0,mobile,true,127
app_20250117_00000018,2025-01-17 16:09:38,cust_9465674,PORP,credit_card,38313,24,622,medium,approved,38313,online_banking,false,854
app_20250117_00000019,2025-01-17 03:11:58,cust_7753973,UKLO,education_loan,22162,60,652,medium,approved,22162,branch,false,271
app_20250117_00000020,2025-01-17 00:03:57,cust_1047506,ITMI,credit_card,48437,18,581,medium,rejected,0,branch,false,99
app_20250117_00000021,2025-01-17 11:23:03,cust_9105659,BENL,refinance,283282,120,692,medium,approved,283282,mobile,false,719
app_20250117_00000022,2025-01-17 17:18:33,cust_3186128,DEHE,refinance,146844,180,620,medium,approved,146844,branch,false,350
app_20250117_00000023,2025-01-17 11:55:30,cust_4476924,BENL,credit_card,47950,18,697,medium,approved,47950,mobile_app,false,175
app_20250117_00000024,2025-01-17 12:16:16,cust_4823288,UKLO,credit_card,46603,42,684,medium,approved,46603,branch,true,796
app_20250117_00000025,2025-01-17 17:17:10,cust_5853288,PLWA,cash_loan,46837,12,624,medium,approved,46837,online_banking,true,636
app_20250117_00000026,2025-01-17 15:57:24,cust_8058207,PORP,refinance,237393,120,803,low,approved,237393,online_banking,false,816
app_20250117_00000027,2025-01-17 10:18:45,cust_5921402,PORP,business_loan,14252,48,828,low,approved,14252,web,true,85
app_20250117_00000028,2025-01-17 10:42:19,cust_2464276,PLWA,business_loan,16033,24,771,low,approved,16033,atm,false,186
app_20250117_00000029,2025-01-17 11:14:05,cust_6088911,ATVI,business_loan,17007,12,544,medium,rejected,0,web,false,118
app_20250117_00000030,2025-01-17 02:36:42,cust_319016,UKLO,auto_loan,29537,48,599,medium,rejected,0,web,false,171
app_20250117_00000031,2025-01-17 20:26:22,cust_2042886,DEHE,credit_card,11766,30,571,medium,approved,11766,web,true,643
app_20250117_00000032,2025-01-17 15:22:06,cust_4991699,PORP,credit_card,10128,42,700,low,rejected,0,mobile,true,12
app_20250117_00000033,2025-01-17 16:16:27,cust_6611717,ATVI,business_loan,14507,36,727,low,rejected,0,call_center,true,103
app_20250117_00000034,2025-01-17 12:41:19,cust_7223687,ITMI,mortgage,423040,120,624,medium,approved,423040,partner,false,807
app_20250117_00000035,2025-01-17 08:08:20,cust_5144260,DEHE,auto_loan,5027,72,562,medium,rejected,0,web,true,7
app_20250117_00000036,2025-01-17 06:01:04,cust_8649820,CZPR,credit_card,28919,48,483,high,rejected,0,mobile,true,48
app_20250117_00000037,2025-01-17 08:38:52,cust_2507607,SESV,refinance,73720,120,746,low,approved,73720,branch,true,82
app_20250117_00000038,2025-01-17 16:19:40,cust_558527,GRRE,education_loan,8640,24,684,medium,rejected,0,online_banking,true,147
app_20250117_00000039,2025-01-17 23:25:21,cust_5648791,ESMA,refinance,389461,240,487,high,rejected,0,branch,true,149
app_20250117_00000040,2025-01-17 00:58:56,cust_3480411,PORP,personal_loan,1314,36,710,low,approved,1314,call_center,true,550
app_20250117_00000041,2025-01-17 16:28:55,cust_2763963,PLWA,auto_loan,43108,48,510,medium,rejected,0,online_banking,true,63
app_20250117_00000042,2025-01-17 07:13:04,cust_5163631,FRID,mortgage,97025,180,818,low,approved,97025,call_center,true,286
app_20250117_00000043,2025-01-17 23:49:47,cust_9579247,BENL,business_loan,33885,60,571,medium,rejected,0,mobile_app,false,109
app_20250117_00000044,2025-01-17 01:02:28,cust_7946096,PLWA,cash_loan,40032,42,663,medium,approved,40032,online_banking,true,743
app_20250117_00000045,2025-01-17 00:31:42,cust_3867001,PORP,education_loan,31844,24,809,low,approved,31844,partner,true,169
app_20250117_00000046,2025-01-17 13:13:48,cust_7101626,ITMI,mortgage,476795,300,723,low,rejected,0,online_banking,true,33
app_20250117_00000047,2025-01-17 01:37:55,cust_5067919,DEHE,auto_loan,39173,36,634,medium,approved,39173,atm,true,477
app_20250117_00000048,2025-01-17 04:52:30,cust_9872827,PORP,refinance,436439,360,604,medium,approved,436439,atm,false,46
app_20250117_00000049,2025-01-17 15:27:17,cust_7958739,CHBE,business_loan,21821,24,590,medium,approved,21821,atm,true,699
app_20250117_00000050,2025-01-17 13:23:51,cust_6620595,UKLO,business_loan,37887,36,681,medium,approved,37887,mobile_app,false,184
app_20250117_00000051,2025-01-17 06:07:19,cust_7196542,SESV,mortgage,105089,240,702,low,approved,105089,call_center,true,302
app_20250117_00000052,2025-01-17 12:35:33,cust_5015796,ESMA,education_loan,9853,48,687,medium,approved,9853,mobile_app,false,409
app_20250117_00000053,2025-01-17 05:45:23,cust_5510652,PLWA,auto_loan,52764,36,737,low,approved,52764,online_banking,true,668
app_20250117_00000054,2025-01-17 22:07:44,cust_5719594,CHBE,mortgage,229107,120,691,medium,approved,229107,web,false,887
app_20250117_00000055,2025-01-17 11:19:10,cust_7134915,PLWA,mortgage,445685,240,544,medium,approved,445685,mobile,true,785
app_20250117_00000056,2025-01-17 23:30:44,cust_9943242,GRRE,auto_loan,38398,72,850,low,approved,38398,partner,false,515
app_20250117_00000057,2025-01-17 10:52:38,cust_1251916,ESMA,cash_loan,43476,12,689,medium,approved,43476,partner,false,34
app_20250117_00000058,2025-01-17 01:03:33,cust_1070098,CZPR,mortgage,251901,360,782,low,approved,251901,mobile_app,false,461
app_20250117_00000059,2025-01-17 23:21:11,cust_2591416,CHBE,education_loan,2753,36,850,low,approved,2753,mobile,false,233
app_20250117_00000060,2025-01-17 13:40:44,cust_5090820,CZPR,business_loan,34701,12,667,medium,approved,34701,partner,false,565
