application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20250120_00000000,2025-01-20 22:01:30,cust_598546,ATVI,cash_loan,28469,48,754,low,approved,28469,online_banking,false,683
app_20250120_00000001,2025-01-20 11:24:13,cust_5348616,ATVI,education_loan,37511,24,597,medium,rejected,0,web,false,132
app_20250120_00000002,2025-01-20 17:28:22,cust_9158062,ATVI,personal_loan,35327,42,666,medium,rejected,0,branch,false,24
app_20250120_00000003,2025-01-20 07:47:49,cust_6068935,PLWA,business_loan,13074,36,693,medium,approved,13074,branch,false,412
app_20250120_00000004,2025-01-20 09:30:34,cust_6680304,CZPR,credit_card,32512,18,502,medium,approved,32512,branch,true,334
app_20250120_00000005,2025-01-20 02:35:50,cust_1122111,PLWA,refinance,497972,180,598,medium,rejected,0,atm,false,105
app_20250120_00000006,2025-01-20 20:02:46,cust_7633754,FRID,refinance,332138,360,716,low,approved,332138,web,false,894
app_20250120_00000007,2025-01-20 08:54:19,cust_5219610,AUTR,credit_card,23076,48,594,medium,rejected,0,online_banking,true,63
app_20250120_00000008,2025-01-20 21:16:47,cust_5801912,PLWA,personal_loan,31713,42,630,medium,approved,31713,branch,true,573
app_20250120_00000009,2025-01-20 03:05:29,cust_1911465,ITMI,personal_loan,37961,48,721,low,approved,37961,partner,false,796
app_20250120_00000010,2025-01-20 14:55:46,cust_2023353,FRID,personal_loan,41484,36,633,medium,approved,41484,mobile,false,158
app_20250120_00000011,2025-01-20 06:52:12,cust_106086,DEHE,credit_card,38698,30,756,low,approved,38698,mobile_app,true,36
app_20250120_00000012,2025-01-20 08:47:27,cust_6876817,AUTR,auto_loan,44213,24,599,medium,approved,44213,partner,true,691
app_20250120_00000013,2025-01-20 16:29:07,cust_8855996,SESV,personal_loan,17991,36,617,medium,approved,17991,atm,false,858
app_20250120_00000014,2025-01-20 21:52:49,cust_3579974,DEHE,business_loan,39286,24,850,low,approved,39286,atm,false,419
app_20250120_00000015,2025-01-20 19:07:39,cust_7345966,CHBE,education_loan,24614,48,671,medium,approved,24614,partner,false,404
app_20250120_00000016,2025-01-20 02:15:06,cust_7575175,GRRE,auto_loan,38731,72,557,medium,approved,38731,mobile,false,747
app_20250120_00000017,2025-01-20 10:01:55,cust_4726670,DEHE,education_loan,12474,36,654,medium,approved,12474,call_center,false,572
app_20250120_00000018,2025-01-20 01:49:39,cust_216999,CHBE,auto_loan,32606,24,850,low,rejected,0,partner,false,149
