application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20250113_00000000,2025-01-13 03:45:06,cust_3207848,ATVI,auto_loan,53632,60,434,high,rejected,0,mobile_app,false,24
app_20250113_00000001,2025-01-13 04:53:24,cust_285344,CHBE,business_loan,27454,24,607,medium,approved,27454,web,false,372
app_20250113_00000002,2025-01-13 10:25:44,cust_5348122,NLAM,auto_loan,36101,48,483,high,rejected,0,web,true,82
app_20250113_00000003,2025-01-13 01:54:31,cust_3834753,DEHE,refinance,431700,240,483,high,rejected,0,mobile_app,true,73
app_20250113_00000004,2025-01-13 17:48:51,cust_1717983,FRID,business_loan,23449,60,668,medium,approved,23449,online_banking,false,569
app_20250113_00000005,2025-01-13 18:21:25,cust_4555971,AUTR,credit_card,35479,42,650,medium,approved,35479,partner,true,578
app_20250113_00000006,2025-01-13 05:52:29,cust_7750647,ITMI,credit_card,39389,18,397,high,rejected,0,partner,false,165
app_20250113_00000007,2025-01-13 21:01:26,cust_6670781,ITMI,personal_loan,45152,42,673,medium,approved,45152,web,true,772
app_20250113_00000008,2025-01-13 00:18:30,cust_6271371,FRID,auto_loan,10136,72,619,medium,approved,10136,web,true,65
app_20250113_00000009,2025-01-13 02:09:47,cust_8075208,DEHE,business_loan,6569,60,523,medium,rejected,0,mobile_app,false,69
app_20250113_00000010,2025-01-13 13:22:29,cust_1164429,BENL,auto_loan,41954,60,727,low,approved,41954,call_center,true,637
app_20250113_00000011,2025-01-13 15:01:46,cust_6953574,SESV,personal_loan,4864,36,754,low,approved,4864,atm,true,789
app_20250113_00000012,2025-01-13 08:26:32,cust_8499879,BENL,personal_loan,34152,12,773,low,approved,34152,mobile,false,772
app_20250113_00000013,2025-01-13 19:51:22,cust_2387793,AUTR,cash_loan,45627,12,772,low,approved,45627,atm,true,296
app_20250113_00000014,2025-01-13 22:07:56,cust_8940045,PORP,cash_loan,6481,48,694,medium,approved,6481,mobile_app,true,95
app_20250113_00000015,2025-01-13 13:22:22,cust_4730419,AUTR,auto_loan,13746,36,663,medium,rejected,0,partner,false,99
app_20250113_00000016,2025-01-13 00:03:58,cust_6633825,GRRE,personal_loan,26136,24,770,low,approved,26136,online_banking,false,161
app_20250113_00000017,2025-01-13 09:52:51,cust_3138505,ATVI,refinance,474183,300,674,medium,rejected,0,mobile,true,103
app_20250113_00000018,2025-01-13 06:42:28,cust_5740544,CHBE,mortgage,52086,240,774,low,rejected,0,mobile_app,false,141
app_20250113_00000019,2025-01-13 18:50:09,cust_2183762,UKLO,refinance,391498,360,535,medium,rejected,0,atm,true,15
app_20250113_00000020,2025-01-13 00:25:20,cust_1241856,CHBE,credit_card,8851,12,822,low,approved,8851,mobile_app,true,793
app_20250113_00000021,2025-01-13 21:23:46,cust_4961952,PLWA,refinance,118954,300,734,low,approved,118954,partner,false,88
app_20250113_00000022,2025-01-13 17:39:17,cust_4625285,DEHE,education_loan,26075,60,632,medium,rejected,0,mobile_app,false,109
app_20250113_00000023,2025-01-13 17:44:31,cust_4539109,FRID,education_loan,11472,12,572,medium,rejected,0,mobile,false,57
app_20250113_00000024,2025-01-13 14:56:42,cust_4762615,AUTR,mortgage,264555,360,693,medium,approved,264555,web,true,866
app_20250113_00000025,2025-01-13 05:47:29,cust_3963216,NLAM,business_loan,26982,60,683,medium,approved,26982,online_banking,true,802
app_20250113_00000026,2025-01-13 14:34:26,cust_7400598,NLAM,cash_loan,8153,42,799,low,approved,8153,online_banking,true,649
app_20250113_00000027,2025-01-13 00:13:06,cust_164960,PLWA,credit_card,16710,36,751,low,approved,16710,mobile,false,124
app_20250113_00000028,2025-01-13 10:44:09,cust_1801670,ATVI,auto_loan,29392,60,502,medium,rejected,0,mobile,false,63
app_20250113_00000029,2025-01-13 16:32:33,cust_792298,ATVI,education_loan,21418,24,471,high,approved,21418,mobile,true,479
app_20250113_00000030,2025-01-13 10:41:51,cust_5381281,AUTR,credit_card,35834,18,501,medium,rejected,0,call_center,true,21
app_20250113_00000031,2025-01-13 21:56:40,cust_8499297,PLWA,credit_card,46698,18,695,medium,rejected,0,mobile,true,23
app_20250113_00000032,2025-01-13 03:00:07,cust_1754638,AUTR,credit_card,24122,30,535,medium,approved,24122,call_center,false,40
app_20250113_00000033,2025-01-13 11:21:17,cust_1550610,SESV,credit_card,3828,24,735,low,approved,3828,mobile,false,251
app_20250113_00000034,2025-01-13 21:54:36,cust_511410,DEHE,cash_loan,11071,18,655,medium,approved,11071,call_center,false,342
app_20250113_00000035,2025-01-13 16:11:19,cust_6880542,NLAM,cash_loan,14668,18,709,low,approved,14668,mobile_app,false,601
app_20250113_00000036,2025-01-13 22:33:01,cust_4183519,GRRE,personal_loan,5476,36,796,low,approved,5476,atm,true,444
app_20250113_00000037,2025-01-13 19:39:59,cust_597968,DEHE,credit_card,36192,30,644,medium,approved,36192,partner,false,521
app_20250113_00000038,2025-01-13 05:36:03,cust_6376841,BENL,education_loan,14280,12,614,medium,approved,14280,online_banking,false,589
app_20250113_00000039,2025-01-13 18:15:38,cust_2313847,ITMI,cash_loan,46369,12,499,high,rejected,0,atm,true,161
app_20250113_00000040,2025-01-13 16:43:56,cust_9369973,CHBE,cash_loan,16980,48,710,low,approved,16980,partner,true,852
app_20250113_00000041,2025-01-13 19:47:02,cust_9199077,DEHE,mortgage,486557,360,536,medium,approved,486557,atm,false,751
app_20250113_00000042,2025-01-13 22:23:27,cust_7331461,CHBE,business_loan,4927,24,639,medium,rejected,0,online_banking,false,27
app_20250113_00000043,2025-01-13 15:25:24,cust_9282793,CZPR,education_loan,9161,36,718,low,approved,9161,mobile_app,true,779
app_20250113_00000044,2025-01-13 22:46:13,cust_2335468,ITMI,business_loan,5780,36,668,medium,rejected,0,atm,true,18
app_20250113_00000045,2025-01-13 00:40:17,cust_5730959,SESV,credit_card,25974,36,638,medium,approved,25974,web,false,796
app_20250113_00000046,2025-01-13 21:52:46,cust_1578325,SESV,business_loan,26460,12,744,low,rejected,0,mobile_app,true,175
app_20250113_00000047,2025-01-13 09:51:22,cust_3307728,SESV,cash_loan,28805,18,678,medium,approved,28805,branch,false,637
app_20250113_00000048,2025-01-13 22:15:38,cust_1807604,ITMI,education_loan,14860,24,699,medium,approved,14860,mobile,true,159
app_20250113_00000049,2025-01-13 16:51:31,cust_3423531,NLAM,cash_loan,41806,30,463,high,approved,41806,mobile_app,true,615
app_20250113_00000050,2025-01-13 04:39:48,cust_7058977,AUTR,mortgage,249131,240,622,medium,approved,249131,atm,false,743
app_20250113_00000051,2025-01-13 07:46:46,cust_4898903,PORP,credit_card,11189,18,672,medium,approved,11189,online_banking,true,788
app_20250113_00000052,2025-01-13 03:54:35,cust_5070768,PORP,auto_loan,51095,60,711,low,approved,51095,online_banking,false,463
app_20250113_00000053,2025-01-13 18:10:08,cust_4933864,ATVI,auto_loan,42147,60,492,high,rejected,0,mobile,false,49
app_20250113_00000054,2025-01-13 16:54:16,cust_6501454,ATVI,auto_loan,6431,36,669,medium,approved,6431,call_center,true,468
app_20250113_00000055,2025-01-13 16:21:54,cust_1137982,PORP,credit_card,37383,42,722,low,approved,37383,atm,false,136
app_20250113_00000056,2025-01-13 01:27:50,cust_6842853,ESMA,education_loan,32183,12,677,medium,approved,32183,branch,false,743
app_20250113_00000057,2025-01-13 16:01:38,cust_2292363,GRRE,personal_loan,6552,30,692,medium,approved,6552,call_center,false,309
app_20250113_00000058,2025-01-13 21:59:17,cust_5339760,ITMI,credit_card,46816,18,726,low,approved,46816,mobile,false,212
app_20250113_00000059,2025-01-13 17:36:24,cust_2375818,PLWA,education_loan,11516,36,636,medium,approved,11516,mobile_app,true,432
app_20250113_00000060,2025-01-13 20:51:56,cust_3071322,DEHE,education_loan,16827,60,690,medium,rejected,0,branch,false,42
app_20250113_00000061,2025-01-13 00:41:31,cust_2006351,SESV,personal_loan,45614,12,666,medium,approved,45614,atm,false,737
app_20250113_00000062,2025-01-13 00:52:39,cust_2926111,ITMI,personal_loan,45821,42,733,low,approved,45821,call_center,true,178
app_20250113_00000063,2025-01-13 03:45:32,cust_1711594,ATVI,business_loan,32813,60,495,high,rejected,0,branch,false,146
app_20250113_00000064,2025-01-13 08:07:06,cust_2572541,ITMI,credit_card,20810,24,487,high,approved,20810,call_center,false,516
app_20250113_00000065,2025-01-13 15:08:16,cust_9110691,CZPR,cash_loan,1192,30,551,medium,rejected,0,mobile,false,10
app_20250113_00000066,2025-01-13 18:46:34,cust_9882391,NLAM,auto_loan,22589,24,807,low,approved,22589,online_banking,false,367
app_20250113_00000067,2025-01-13 20:01:43,cust_1581039,ATVI,education_loan,31051,36,546,medium,approved,31051,partner,true,753
app_20250113_00000068,2025-01-13 19:01:12,cust_8229456,GRRE,refinance,488929,120,646,medium,approved,488929,call_center,true,824
app_20250113_00000069,2025-01-13 12:49:59,cust_404803,PLWA,personal_loan,16437,48,640,medium,rejected,0,mobile_app,false,141
app_20250113_00000070,2025-01-13 16:47:43,cust_9713169,CHBE,education_loan,12032,36,697,medium,approved,12032,partner,false,492
app_20250113_00000071,2025-01-13 08:35:13,cust_6841196,ESMA,refinance,419802,180,747,low,approved,419802,mobile,true,453
app_20250113_00000072,2025-01-13 03:28:20,cust_1983304,PORP,business_loan,19370,60,483,high,rejected,0,call_center,false,7
app_20250113_00000073,2025-01-13 23:29:20,cust_2793190,FRID,education_loan,6978,60,453,high,rejected,0,mobile_app,true,41
app_20250113_00000074,2025-01-13 16:18:20,cust_4598308,PORP,business_loan,17675,12,675,medium,rejected,0,online_banking,false,108
app_20250113_00000075,2025-01-13 10:32:09,cust_4718683,SESV,business_loan,33779,12,613,medium,approved,33779,mobile_app,true,140
app_20250113_00000076,2025-01-13 07:56:22,cust_7171846,FRID,refinance,410759,300,741,low,approved,410759,branch,true,86
app_20250113_00000077,2025-01-13 14:33:13,cust_3191416,ESMA,personal_loan,10280,24,581,medium,rejected,0,atm,false,51
app_20250113_00000078,2025-01-13 09:22:02,cust_3403649,CHBE,business_loan,10879,60,598,medium,rejected,0,mobile_app,false,15
app_20250113_00000079,2025-01-13 19:08:54,cust_8872915,DEHE,refinance,418218,180,550,medium,approved,418218,branch,true,531
app_20250113_00000080,2025-01-13 02:25:04,cust_5107143,AUTR,education_loan,32837,48,389,high,rejected,0,online_banking,false,74
app_20250113_00000081,2025-01-13 12:01:58,cust_9998878,FRID,refinance,268478,180,850,low,approved,268478,web,true,445
app_20250113_00000082,2025-01-13 14:33:54,cust_3420633,FRID,education_loan,35124,60,421,high,rejected,0,call_center,false,42
app_20250113_00000083,2025-01-13 22:14:47,cust_3276305,FRID,auto_loan,19066,48,586,medium,approved,19066,online_banking,true,640
app_20250113_00000084,2025-01-13 11:50:45,cust_928755,GRRE,education_loan,34367,12,728,low,approved,34367,branch,true,522
app_20250113_00000085,2025-01-13 07:25:44,cust_2984953,GRRE,credit_card,13128,18,719,low,approved,13128,atm,false,661
app_20250113_00000086,2025-01-13 22:04:44,cust_9296048,FRID,cash_loan,16292,48,762,low,approved,16292,mobile_app,true,165
app_20250113_00000087,2025-01-13 22:21:41,cust_869042,CHBE,education_loan,5771,24,646,medium,rejected,0,mobile_app,true,167
app_20250113_00000088,2025-01-13 07:01:53,cust_2617741,DEHE,refinance,346217,120,656,medium,approved,346217,atm,true,282
app_20250113_00000089,2025-01-13 19:37:25,cust_6298017,AUTR,cash_loan,20651,36,785,low,approved,20651,online_banking,false,281
app_20250113_00000090,2025-01-13 16:24:52,cust_5236661,CHBE,business_loan,29417,36,552,medium,rejected,0,web,false,62
app_20250113_00000091,2025-01-13 21:35:08,cust_8595361,ATVI,credit_card,5138,30,814,low,approved,5138,online_banking,false,128
app_20250113_00000092,2025-01-13 19:26:17,cust_9586543,UKLO,education_loan,27604,36,656,medium,approved,27604,call_center,false,115
