application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20250101_00000000,2025-01-01 22:57:12,cust_1204555,PLWA,business_loan,38848,36,769,low,approved,38848,online_banking,false,572
app_20250101_00000001,2025-01-01 18:56:20,cust_1774603,ESMA,education_loan,35121,36,679,medium,approved,35121,online_banking,true,391
app_20250101_00000002,2025-01-01 23:29:11,cust_3383805,PORP,credit_card,30490,42,561,medium,approved,30490,mobile_app,true,315
app_20250101_00000003,2025-01-01 10:13:17,cust_8368544,AUTR,business_loan,6240,24,735,low,approved,6240,branch,false,740
app_20250101_00000004,2025-01-01 00:00:37,cust_538199,FRID,refinance,349222,180,801,low,approved,349222,partner,true,131
app_20250101_00000005,2025-01-01 03:32:46,cust_1750004,DEHE,education_loan,17972,48,753,low,rejected,0,branch,false,70
app_20250101_00000006,2025-01-01 13:42:40,cust_994753,SESV,mortgage,153378,240,628,medium,approved,153378,branch,false,866
app_20250101_00000007,2025-01-01 05:25:08,cust_7363287,NLAM,education_loan,11044,24,670,medium,approved,11044,atm,false,73
app_20250101_00000008,2025-01-01 10:42:56,cust_7262853,NLAM,education_loan,17776,36,721,low,approved,17776,branch,true,880
app_20250101_00000009,2025-01-01 08:24:27,cust_6528926,DEHE,mortgage,463143,120,850,low,approved,463143,mobile_app,true,657
app_20250101_00000010,2025-01-01 18:17:53,cust_8877863,GRRE,business_loan,36050,24,442,high,rejected,0,online_banking,false,19
app_20250101_00000011,2025-01-01 20:07:51,cust_6559828,UKLO,personal_loan,42455,42,704,low,rejected,0,branch,false,27
app_20250101_00000012,2025-01-01 14:25:51,cust_805345,PORP,credit_card,49870,36,726,low,approved,49870,mobile_app,false,422
app_20250101_00000013,2025-01-01 08:01:25,cust_6691044,DEHE,personal_loan,12767,18,561,medium,rejected,0,mobile_app,true,80
app_20250101_00000014,2025-01-01 19:29:50,cust_1730263,UKLO,personal_loan,11298,24,582,medium,approved,11298,branch,false,35
app_20250101_00000015,2025-01-01 11:10:32,cust_6115248,FRID,auto_loan,28112,60,626,medium,approved,28112,mobile_app,false,779
app_20250101_00000016,2025-01-01 12:48:50,cust_2440280,AUTR,cash_loan,25149,30,756,low,approved,25149,branch,false,45
app_20250101_00000017,2025-01-01 01:22:09,cust_136592,SESV,refinance,260925,360,525,medium,approved,260925,mobile,true,600
app_20250101_00000018,2025-01-01 11:52:38,cust_3162853,UKLO,education_loan,18140,24,702,low,approved,18140,partner,false,214
app_20250101_00000019,2025-01-01 15:40:21,cust_639708,ESMA,cash_loan,49441,12,461,high,approved,49441,atm,false,228
app_20250101_00000020,2025-01-01 23:23:20,cust_2034348,CZPR,refinance,362920,360,680,medium,approved,362920,call_center,false,53
app_20250101_00000021,2025-01-01 23:58:32,cust_3800797,CZPR,credit_card,20772,36,570,medium,approved,20772,web,false,320
app_20250101_00000022,2025-01-01 07:47:15,cust_3416985,ATVI,cash_loan,36151,24,593,medium,rejected,0,web,false,123
app_20250101_00000023,2025-01-01 03:42:25,cust_7065949,ATVI,cash_loan,33095,48,698,medium,rejected,0,mobile_app,false,166
app_20250101_00000024,2025-01-01 09:18:40,cust_3717209,PORP,education_loan,32575,24,850,low,rejected,0,call_center,false,176
app_20250101_00000025,2025-01-01 11:29:23,cust_641557,UKLO,education_loan,15074,60,850,low,approved,15074,atm,true,799
app_20250101_00000026,2025-01-01 12:57:19,cust_6973383,UKLO,credit_card,6934,18,538,medium,approved,6934,branch,false,304
app_20250101_00000027,2025-01-01 18:25:49,cust_7653539,ESMA,auto_loan,55597,72,557,medium,approved,55597,call_center,false,60
app_20250101_00000028,2025-01-01 21:47:55,cust_3787994,UKLO,mortgage,314207,240,782,low,approved,314207,partner,true,760
app_20250101_00000029,2025-01-01 23:57:37,cust_3461043,NLAM,credit_card,26368,12,631,medium,rejected,0,online_banking,false,178
app_20250101_00000030,2025-01-01 04:49:43,cust_8768425,ATVI,mortgage,108735,180,670,medium,approved,108735,online_banking,true,71
app_20250101_00000031,2025-01-01 22:34:59,cust_9522438,GRRE,cash_loan,26140,48,685,medium,approved,26140,atm,false,142
