application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20250126_00000000,2025-01-26 10:38:34,cust_9697720,UKLO,business_loan,28750,48,850,low,approved,28750,mobile,true,283
app_20250126_00000001,2025-01-26 00:51:18,cust_4371267,BENL,mortgage,77058,300,765,low,approved,77058,partner,false,210
app_20250126_00000002,2025-01-26 21:44:34,cust_6626412,CZPR,credit_card,3753,24,590,medium,approved,3753,mobile_app,false,518
app_20250126_00000003,2025-01-26 01:50:02,cust_4101364,SESV,credit_card,17599,30,645,medium,approved,17599,mobile,true,293
app_20250126_00000004,2025-01-26 17:37:50,cust_7703014,PLWA,mortgage,464453,360,726,low,approved,464453,partner,false,394
app_20250126_00000005,2025-01-26 03:22:27,cust_4197398,BENL,refinance,311391,300,692,medium,approved,311391,branch,true,94
app_20250126_00000006,2025-01-26 08:05:38,cust_3569193,CHBE,business_loan,32976,12,516,medium,approved,32976,web,false,122
app_20250126_00000007,2025-01-26 14:35:09,cust_6307194,BENL,refinance,341151,240,692,medium,approved,341151,online_banking,true,767
app_20250126_00000008,2025-01-26 21:54:21,cust_7210488,CHBE,education_loan,21505,24,527,medium,rejected,0,call_center,false,90
app_20250126_00000009,2025-01-26 07:36:53,cust_1959078,CHBE,refinance,264368,120,748,low,approved,264368,mobile_app,false,438
app_20250126_00000010,2025-01-26 17:04:07,cust_6726463,ATVI,credit_card,33684,24,639,medium,approved,33684,partner,false,812
app_20250126_00000011,2025-01-26 01:20:51,cust_1135517,PLWA,mortgage,104082,180,590,medium,rejected,0,online_banking,false,109
app_20250126_00000012,2025-01-26 11:49:53,cust_1477447,NLAM,personal_loan,36427,48,616,medium,rejected,0,web,false,59
app_20250126_00000013,2025-01-26 20:58:18,cust_4657552,DEHE,personal_loan,18543,42,659,medium,approved,18543,online_banking,false,132
app_20250126_00000014,2025-01-26 18:17:06,cust_8051194,DEHE,credit_card,46910,24,696,medium,approved,46910,online_banking,true,182
app_20250126_00000015,2025-01-26 07:53:40,cust_964169,DEHE,auto_loan,23404,60,797,low,approved,23404,call_center,true,342
app_20250126_00000016,2025-01-26 14:40:45,cust_4995703,GRRE,refinance,436737,300,599,medium,rejected,0,mobile_app,true,115
app_20250126_00000017,2025-01-26 00:07:00,cust_5026654,PORP,cash_loan,7590,30,571,medium,rejected,0,online_banking,false,44
app_20250126_00000018,2025-01-26 08:34:32,cust_5262482,BENL,business_loan,26536,24,702,low,approved,26536,online_banking,false,613
app_20250126_00000019,2025-01-26 10:59:55,cust_5423469,CHBE,refinance,434900,360,669,medium,approved,434900,online_banking,false,56
app_20250126_00000020,2025-01-26 18:57:00,cust_5374701,CHBE,credit_card,44825,24,828,low,approved,44825,mobile_app,false,576
app_20250126_00000021,2025-01-26 09:15:04,cust_4993519,ATVI,credit_card,36050,48,812,low,approved,36050,call_center,true,560
app_20250126_00000022,2025-01-26 06:24:06,cust_3998019,PORP,cash_loan,19191,36,535,medium,approved,19191,partner,true,389
app_20250126_00000023,2025-01-26 23:35:16,cust_9104634,BENL,personal_loan,31749,36,706,low,approved,31749,web,false,181
app_20250126_00000024,2025-01-26 09:35:36,cust_8035525,PLWA,education_loan,34695,36,693,medium,rejected,0,branch,true,59
app_20250126_00000025,2025-01-26 07:41:19,cust_5546462,BENL,credit_card,14747,18,766,low,approved,14747,online_banking,false,396
app_20250126_00000026,2025-01-26 14:23:20,cust_6898412,SESV,cash_loan,16832,12,528,medium,approved,16832,web,true,264
app_20250126_00000027,2025-01-26 09:30:02,cust_5359059,SESV,business_loan,27924,24,606,medium,approved,27924,mobile_app,false,761
app_20250126_00000028,2025-01-26 20:30:43,cust_7497656,CZPR,education_loan,33887,36,585,medium,approved,33887,branch,true,751
app_20250126_00000029,2025-01-26 05:19:31,cust_1719135,AUTR,cash_loan,10127,36,510,medium,approved,10127,mobile,false,122
app_20250126_00000030,2025-01-26 15:12:27,cust_6295340,SESV,cash_loan,11974,18,678,medium,approved,11974,mobile_app,false,315
app_20250126_00000031,2025-01-26 01:12:09,cust_8284890,CHBE,auto_loan,44404,48,737,low,approved,44404,online_banking,false,765
app_20250126_00000032,2025-01-26 08:33:41,cust_6153734,DEHE,auto_loan,27377,60,687,medium,approved,27377,atm,true,464
