application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20250112_00000000,2025-01-12 16:56:18,cust_9450604,DEHE,credit_card,19660,12,632,medium,approved,19660,atm,false,345
app_20250112_00000001,2025-01-12 19:15:38,cust_6399806,NLAM,cash_loan,10087,42,642,medium,approved,10087,online_banking,false,693
app_20250112_00000002,2025-01-12 11:21:46,cust_1628622,CHBE,cash_loan,25613,30,727,low,approved,25613,mobile,false,72
app_20250112_00000003,2025-01-12 09:11:11,cust_6476659,BENL,cash_loan,32353,36,591,medium,approved,32353,mobile,true,169
app_20250112_00000004,2025-01-12 14:03:29,cust_9229267,DEHE,refinance,125439,180,688,medium,approved,125439,partner,false,857
app_20250112_00000005,2025-01-12 08:50:59,cust_8355906,PORP,credit_card,37737,36,573,medium,rejected,0,mobile_app,true,166
app_20250112_00000006,2025-01-12 16:37:37,cust_4368759,UKLO,cash_loan,28311,48,486,high,rejected,0,partner,true,104
app_20250112_00000007,2025-01-12 22:41:24,cust_2041356,ITMI,credit_card,17018,48,727,low,approved,17018,web,true,547
app_20250112_00000008,2025-01-12 05:52:58,cust_2415370,PLWA,personal_loan,30550,30,745,low,approved,30550,web,true,446
app_20250112_00000009,2025-01-12 13:21:39,cust_6265984,PORP,mortgage,377722,360,612,medium,approved,377722,mobile_app,false,379
app_20250112_00000010,2025-01-12 06:45:05,cust_2241687,AUTR,cash_loan,34270,24,583,medium,rejected,0,call_center,false,33
app_20250112_00000011,2025-01-12 05:49:12,cust_5367789,GRRE,personal_loan,30007,30,783,low,approved,30007,atm,true,228
app_20250112_00000012,2025-01-12 18:05:45,cust_2875909,CZPR,refinance,53527,180,710,low,approved,53527,atm,false,442
app_20250112_00000013,2025-01-12 13:31:06,cust_5265150,UKLO,credit_card,1320,24,621,medium,approved,1320,mobile,false,620
app_20250112_00000014,2025-01-12 07:03:04,cust_3986433,PORP,cash_loan,11383,48,634,medium,rejected,0,partner,false,133
app_20250112_00000015,2025-01-12 18:36:58,cust_9609804,PORP,mortgage,86795,120,573,medium,rejected,0,web,true,147
app_20250112_00000016,2025-01-12 23:57:13,cust_1233220,AUTR,personal_loan,2101,30,734,low,approved,2101,branch,false,886
app_20250112_00000017,2025-01-12 08:44:54,cust_2435395,CZPR,business_loan,20986,60,612,medium,rejected,0,mobile_app,false,14
app_20250112_00000018,2025-01-12 23:33:08,cust_5699514,UKLO,mortgage,435027,120,766,low,approved,435027,call_center,true,301
app_20250112_00000019,2025-01-12 09:36:12,cust_1833637,DEHE,mortgage,305766,240,652,medium,approved,305766,online_banking,true,597
app_20250112_00000020,2025-01-12 11:21:32,cust_724002,ATVI,refinance,400171,240,713,low,approved,400171,mobile,false,584
app_20250112_00000021,2025-01-12 19:55:35,cust_9667089,PORP,credit_card,13540,42,640,medium,approved,13540,web,false,517
app_20250112_00000022,2025-01-12 07:44:10,cust_3518979,AUTR,mortgage,79194,240,776,low,approved,79194,branch,true,280
app_20250112_00000023,2025-01-12 17:37:34,cust_1817321,ESMA,education_loan,16910,48,487,high,rejected,0,online_banking,false,13
app_20250112_00000024,2025-01-12 10:30:14,cust_4429300,PORP,education_loan,36813,24,698,medium,rejected,0,call_center,true,176
app_20250112_00000025,2025-01-12 18:52:40,cust_5883440,DEHE,cash_loan,43705,30,777,low,approved,43705,web,false,581
app_20250112_00000026,2025-01-12 07:55:25,cust_6821621,PORP,mortgage,425692,120,620,medium,approved,425692,mobile,false,191
app_20250112_00000027,2025-01-12 07:46:28,cust_2015049,CZPR,mortgage,143284,300,454,high,rejected,0,partner,true,18
app_20250112_00000028,2025-01-12 23:40:11,cust_4832657,GRRE,personal_loan,47714,36,569,medium,rejected,0,branch,true,108
app_20250112_00000029,2025-01-12 19:40:49,cust_7064776,PORP,credit_card,7775,48,850,low,approved,7775,online_banking,true,812
app_20250112_00000030,2025-01-12 22:24:10,cust_150535,ITMI,personal_loan,48221,36,642,medium,approved,48221,branch,true,369
app_20250112_00000031,2025-01-12 10:09:54,cust_1340152,CZPR,personal_loan,46850,42,604,medium,approved,46850,web,true,697
app_20250112_00000032,2025-01-12 10:10:21,cust_2065066,NLAM,personal_loan,33264,12,679,medium,approved,33264,web,false,409
app_20250112_00000033,2025-01-12 07:26:10,cust_8582323,ATVI,mortgage,457011,240,681,medium,rejected,0,mobile,true,64
app_20250112_00000034,2025-01-12 22:43:52,cust_3711910,ITMI,refinance,203679,360,578,medium,approved,203679,atm,false,787
app_20250112_00000035,2025-01-12 22:57:38,cust_9245680,AUTR,credit_card,1633,24,583,medium,rejected,0,mobile_app,false,168
