application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20250106_00000000,2025-01-06 08:08:51,cust_3027789,PLWA,auto_loan,11126,72,651,medium,approved,11126,atm,true,832
app_20250106_00000001,2025-01-06 08:20:41,cust_830162,PORP,auto_loan,31222,24,666,medium,rejected,0,atm,true,53
app_20250106_00000002,2025-01-06 12:49:24,cust_8382407,FRID,mortgage,158408,180,495,high,rejected,0,partner,true,12
app_20250106_00000003,2025-01-06 17:04:23,cust_3385285,CZPR,personal_loan,38686,12,850,low,approved,38686,call_center,false,479
app_20250106_00000004,2025-01-06 10:23:53,cust_2487907,BENL,business_loan,22720,60,764,low,approved,22720,call_center,true,131
app_20250106_00000005,2025-01-06 07:19:04,cust_5057834,PLWA,cash_loan,45829,30,734,low,approved,45829,branch,false,699
app_20250106_00000006,2025-01-06 23:30:32,cust_7983256,SESV,cash_loan,29417,18,667,medium,rejected,0,partner,true,166
app_20250106_00000007,2025-01-06 04:16:31,cust_5871181,PORP,education_loan,22577,24,594,medium,rejected,0,online_banking,false,118
app_20250106_00000008,2025-01-06 07:08:35,cust_6609939,BENL,credit_card,16256,30,661,medium,rejected,0,branch,true,50
app_20250106_00000009,2025-01-06 03:50:11,cust_4550486,ITMI,refinance,86424,180,765,low,approved,86424,branch,true,488
app_20250106_00000010,2025-01-06 22:48:10,cust_1091048,ATVI,business_loan,5671,12,666,medium,approved,5671,online_banking,false,414
app_20250106_00000011,2025-01-06 09:12:27,cust_5953011,UKLO,education_loan,11304,12,736,low,approved,11304,mobile_app,true,412
app_20250106_00000012,2025-01-06 07:33:47,cust_6914858,DEHE,auto_loan,44939,36,541,medium,rejected,0,partner,false,136
app_20250106_00000013,2025-01-06 13:13:31,cust_9059238,UKLO,cash_loan,11657,12,850,low,approved,11657,mobile_app,false,857
app_20250106_00000014,2025-01-06 15:58:46,cust_3918283,CHBE,refinance,416772,180,527,medium,approved,416772,branch,true,555
app_20250106_00000015,2025-01-06 18:01:01,cust_5647218,FRID,business_loan,8090,12,624,medium,approved,8090,mobile_app,false,65
app_20250106_00000016,2025-01-06 01:08:09,cust_1474045,CHBE,education_loan,35899,36,608,medium,approved,35899,mobile,false,306
app_20250106_00000017,2025-01-06 01:25:40,cust_5182023,PLWA,personal_loan,4183,48,684,medium,approved,4183,call_center,false,749
app_20250106_00000018,2025-01-06 07:50:25,cust_5879351,ESMA,cash_loan,4570,36,691,medium,rejected,0,atm,false,174
app_20250106_00000019,2025-01-06 16:14:57,cust_2122467,PLWA,education_loan,22511,48,482,high,rejected,0,call_center,true,116
app_20250106_00000020,2025-01-06 02:02:22,cust_5402489,BENL,auto_loan,30945,48,759,low,approved,30945,mobile,false,422
app_20250106_00000021,2025-01-06 06:02:08,cust_6816754,AUTR,mortgage,64540,180,696,medium,approved,64540,branch,false,690
app_20250106_00000022,2025-01-06 05:32:44,cust_2536268,SESV,refinance,428063,300,708,low,approved,428063,partner,true,733
app_20250106_00000023,2025-01-06 03:49:10,cust_6381782,FRID,auto_loan,31175,72,720,low,approved,31175,atm,true,200
app_20250106_00000024,2025-01-06 18:24:45,cust_8975205,AUTR,mortgage,201745,180,762,low,approved,201745,web,false,616
app_20250106_00000025,2025-01-06 01:35:34,cust_1618800,FRID,personal_loan,39959,42,733,low,approved,39959,atm,false,201
app_20250106_00000026,2025-01-06 16:22:42,cust_6972992,GRRE,education_loan,3441,48,750,low,approved,3441,branch,true,135
app_20250106_00000027,2025-01-06 05:15:31,cust_9896369,BENL,education_loan,35435,36,654,medium,rejected,0,atm,true,71
app_20250106_00000028,2025-01-06 05:42:21,cust_3121323,SESV,personal_loan,42521,12,796,low,approved,42521,partner,false,818
app_20250106_00000029,2025-01-06 16:57:56,cust_6642539,GRRE,personal_loan,29142,24,690,medium,rejected,0,web,true,123
app_20250106_00000030,2025-01-06 02:08:46,cust_1291579,ESMA,business_loan,38873,48,672,medium,approved,38873,partner,true,43
app_20250106_00000031,2025-01-06 16:01:19,cust_6188702,ESMA,auto_loan,51040,24,688,medium,approved,51040,web,true,642
app_20250106_00000032,2025-01-06 08:08:45,cust_1388039,PORP,mortgage,440001,120,558,medium,approved,440001,mobile_app,true,143
app_20250106_00000033,2025-01-06 16:21:29,cust_6794278,AUTR,auto_loan,44130,60,601,medium,approved,44130,partner,true,385
app_20250106_00000034,2025-01-06 10:24:30,cust_3978792,GRRE,cash_loan,7393,12,670,medium,approved,7393,partner,true,466
app_20250106_00000035,2025-01-06 12:05:17,cust_5763659,NLAM,business_loan,20304,48,644,medium,approved,20304,call_center,false,76
app_20250106_00000036,2025-01-06 09:57:36,cust_4286331,CHBE,mortgage,475689,360,831,low,approved,475689,atm,true,781
app_20250106_00000037,2025-01-06 21:48:34,cust_6437371,CHBE,refinance,349766,120,558,medium,rejected,0,atm,false,124
app_20250106_00000038,2025-01-06 22:14:42,cust_9398422,PORP,mortgage,313058,360,807,low,approved,313058,atm,true,106
app_20250106_00000039,2025-01-06 01:56:08,cust_4355312,BENL,credit_card,8927,12,662,medium,rejected,0,mobile,false,44
app_20250106_00000040,2025-01-06 11:15:44,cust_7366855,ITMI,business_loan,17115,24,594,medium,approved,17115,call_center,false,684
app_20250106_00000041,2025-01-06 19:38:36,cust_1463046,DEHE,education_loan,23930,36,771,low,approved,23930,mobile_app,false,119
app_20250106_00000042,2025-01-06 08:50:40,cust_9050927,NLAM,mortgage,330474,300,541,medium,approved,330474,mobile,true,309
app_20250106_00000043,2025-01-06 22:02:04,cust_8485692,PORP,refinance,290473,300,550,medium,approved,290473,mobile,false,178
app_20250106_00000044,2025-01-06 13:45:36,cust_7065615,CZPR,cash_loan,9905,42,589,medium,approved,9905,partner,false,278
app_20250106_00000045,2025-01-06 15:41:43,cust_4335250,ESMA,personal_loan,8783,12,564,medium,rejected,0,web,false,59
app_20250106_00000046,2025-01-06 03:44:48,cust_5444864,GRRE,auto_loan,24729,72,771,low,approved,24729,online_banking,true,649
app_20250106_00000047,2025-01-06 05:39:53,cust_2018314,SESV,cash_loan,40314,36,552,medium,approved,40314,online_banking,false,101
app_20250106_00000048,2025-01-06 02:06:33,cust_9499088,CHBE,cash_loan,18115,24,666,medium,approved,18115,branch,false,826
app_20250106_00000049,2025-01-06 00:51:31,cust_5996416,SESV,mortgage,400172,180,696,medium,rejected,0,atm,false,114
app_20250106_00000050,2025-01-06 13:38:21,cust_8092551,UKLO,business_loan,14385,60,606,medium,approved,14385,partner,false,395
app_20250106_00000051,2025-01-06 16:30:17,cust_3340490,FRID,personal_loan,39209,48,597,medium,approved,39209,branch,true,669
app_20250106_00000052,2025-01-06 15:38:22,cust_9567791,DEHE,auto_loan,22634,36,625,medium,approved,22634,partner,false,627
app_20250106_00000053,2025-01-06 19:15:05,cust_3708960,PORP,personal_loan,46796,24,575,medium,rejected,0,atm,true,73
app_20250106_00000054,2025-01-06 12:17:01,cust_9604669,CZPR,refinance,189915,300,646,medium,rejected,0,branch,true,139
app_20250106_00000055,2025-01-06 11:55:59,cust_4611469,GRRE,credit_card,4547,24,610,medium,approved,4547,call_center,false,388
app_20250106_00000056,2025-01-06 07:26:31,cust_2900316,FRID,credit_card,7421,42,737,low,approved,7421,branch,true,602
app_20250106_00000057,2025-01-06 18:23:39,cust_6476731,SESV,credit_card,16478,42,702,low,approved,16478,branch,false,130
app_20250106_00000058,2025-01-06 12:20:46,cust_3997595,GRRE,personal_loan,47636,36,647,medium,approved,47636,atm,false,394
app_20250106_00000059,2025-01-06 17:05:11,cust_5213421,DEHE,personal_loan,9568,24,674,medium,rejected,0,call_center,true,26
app_20250106_00000060,2025-01-06 03:54:19,cust_5286832,BENL,credit_card,26194,48,613,medium,approved,26194,mobile,true,823
app_20250106_00000061,2025-01-06 08:07:19,cust_3059667,UKLO,personal_loan,16906,30,620,medium,approved,16906,atm,false,316
app_20250106_00000062,2025-01-06 18:48:41,cust_3994227,UKLO,business_loan,19087,24,604,medium,approved,19087,atm,true,421
app_20250106_00000063,2025-01-06 05:39:50,cust_9779917,SESV,cash_loan,19994,30,481,high,rejected,0,online_banking,false,115
app_20250106_00000064,2025-01-06 17:05:33,cust_1234849,CZPR,education_loan,4485,48,667,medium,approved,4485,online_banking,false,318
app_20250106_00000065,2025-01-06 23:39:20,cust_8272230,NLAM,education_loan,21803,48,629,medium,approved,21803,mobile,true,535
app_20250106_00000066,2025-01-06 08:16:08,cust_6945316,BENL,business_loan,13766,36,622,medium,approved,13766,mobile,true,97
app_20250106_00000067,2025-01-06 13:36:48,cust_3452160,DEHE,business_loan,35426,24,820,low,approved,35426,mobile_app,false,185
app_20250106_00000068,2025-01-06 05:37:41,cust_3821654,BENL,refinance,190101,180,734,low,approved,190101,online_banking,false,749
app_20250106_00000069,2025-01-06 07:07:45,cust_1694952,BENL,personal_loan,20221,18,646,medium,rejected,0,call_center,false,81
app_20250106_00000070,2025-01-06 06:46:09,cust_6091704,CZPR,education_loan,15525,24,772,low,approved,15525,atm,false,261
app_20250106_00000071,2025-01-06 15:24:41,cust_5673760,ATVI,personal_loan,44403,42,756,low,approved,44403,online_banking,false,797
app_20250106_00000072,2025-01-06 20:28:59,cust_2869569,GRRE,credit_card,6441,24,702,low,approved,6441,branch,false,443
app_20250106_00000073,2025-01-06 03:45:26,cust_1043268,ATVI,business_loan,19680,48,746,low,approved,19680,mobile,false,657
app_20250106_00000074,2025-01-06 18:29:01,cust_4363896,GRRE,credit_card,28351,48,635,medium,rejected,0,online_banking,false,102
app_20250106_00000075,2025-01-06 20:40:46,cust_1419536,ESMA,cash_loan,39270,36,469,high,rejected,0,web,true,106
app_20250106_00000076,2025-01-06 03:07:01,cust_6926531,PLWA,refinance,119478,180,652,medium,rejected,0,call_center,true,15
app_20250106_00000077,2025-01-06 11:21:51,cust_6204974,FRID,credit_card,38825,24,784,low,approved,38825,web,true,631
app_20250106_00000078,2025-01-06 14:59:40,cust_6694277,BENL,credit_card,3158,18,560,medium,approved,3158,branch,false,501
app_20250106_00000079,2025-01-06 09:20:15,cust_5764969,NLAM,personal_loan,9624,18,555,medium,rejected,0,mobile,true,10
app_20250106_00000080,2025-01-06 13:22:00,cust_7694556,PORP,auto_loan,8036,36,489,high,rejected,0,call_center,true,135
app_20250106_00000081,2025-01-06 20:55:18,cust_3023220,PLWA,personal_loan,35507,24,549,medium,rejected,0,online_banking,true,81
app_20250106_00000082,2025-01-06 08:12:30,cust_9413476,UKLO,personal_loan,28283,36,578,medium,rejected,0,mobile_app,true,75
app_20250106_00000083,2025-01-06 18:45:10,cust_3197695,NLAM,cash_loan,36846,36,424,high,rejected,0,online_banking,true,100
